GAME_DATE,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,POINTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,POINTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2016-11-09,21600109,Final,1610612753,1610612750,2016,1610612753,107,0.447,0.767,0.333,20,39,1610612750,123,0.517,0.769,0.565,27,45,0
2016-11-09,21600110,Final,1610612754,1610612755,2016,1610612754,122,0.544,0.75,0.474,25,43,1610612755,115,0.484,0.474,0.389,23,43,1
2016-11-09,21600111,Final,1610612737,1610612741,2016,1610612737,115,0.506,0.815,0.45,24,48,1610612741,107,0.451,0.762,0.333,24,31,1
2016-11-09,21600112,Final,1610612760,1610612761,2016,1610612760,102,0.419,0.903,0.353,18,39,1610612761,112,0.518,0.682,0.423,25,35,0
2016-11-09,21600113,Final,1610612756,1610612765,2016,1610612756,107,0.452,0.767,0.364,20,49,1610612765,100,0.36,0.844,0.409,20,41,1
2016-11-09,21600114,Final,1610612759,1610612745,2016,1610612759,99,0.393,0.867,0.304,22,39,1610612745,101,0.474,0.773,0.333,25,45,0
2016-11-09,21600115,Final,1610612746,1610612757,2016,1610612746,111,0.437,0.727,0.344,24,55,1610612757,80,0.352,0.857,0.2,16,47,1
2016-11-09,21600116,Final,1610612744,1610612742,2016,1610612744,116,0.581,0.591,0.515,33,39,1610612742,95,0.395,0.75,0.214,20,42,1
2016-11-08,21600100,Final,1610612739,1610612737,2016,1610612739,106,0.374,0.84,0.262,21,39,1610612737,110,0.506,0.708,0.379,22,50,0
2016-11-08,21600101,Final,1610612751,1610612750,2016,1610612751,119,0.553,0.885,0.364,20,43,1610612750,110,0.424,0.714,0.429,20,41,1
2016-11-08,21600102,Final,1610612763,1610612743,2016,1610612763,108,0.512,0.684,0.292,29,32,1610612743,107,0.5,0.794,0.417,24,39,1
2016-11-08,21600103,Final,1610612757,1610612756,2016,1610612757,124,0.556,0.714,0.452,22,35,1610612756,121,0.5,0.848,0.333,18,41,1
2016-11-08,21600104,Final,1610612747,1610612742,2016,1610612747,97,0.487,0.786,0.385,20,37,1610612742,109,0.524,0.867,0.435,24,37,0
2016-11-08,21600105,Final,1610612758,1610612740,2016,1610612758,102,0.481,0.8,0.32,24,39,1610612740,94,0.452,0.722,0.238,23,40,1
2016-11-07,21600093,Final,1610612755,1610612762,2016,1610612755,84,0.403,0.682,0.333,16,42,1610612762,109,0.506,0.6,0.579,20,45,0
2016-11-07,21600094,Final,1610612764,1610612745,2016,1610612764,106,0.415,0.9,0.37,20,45,1610612745,114,0.519,0.833,0.459,28,37,0
2016-11-07,21600095,Final,1610612766,1610612754,2016,1610612766,122,0.488,0.875,0.375,30,43,1610612754,100,0.426,0.733,0.273,23,52,1
2016-11-07,21600096,Final,1610612741,1610612753,2016,1610612741,112,0.472,0.806,0.158,26,56,1610612753,80,0.388,0.833,0.3,28,39,1
2016-11-07,21600097,Final,1610612760,1610612748,2016,1610612760,97,0.435,0.824,0.321,24,47,1610612748,85,0.369,0.864,0.235,12,41,1
2016-11-07,21600098,Final,1610612746,1610612765,2016,1610612746,114,0.539,0.864,0.52,28,46,1610612765,82,0.366,0.692,0.333,14,39,1
2016-11-07,21600099,Final,1610612744,1610612740,2016,1610612744,116,0.5,0.833,0.457,35,38,1610612740,106,0.488,0.778,0.333,26,43,1
2016-11-06,21600087,Final,1610612752,1610612762,2016,1610612752,109,0.506,0.895,0.4,18,39,1610612762,114,0.507,0.857,0.32,21,34,0
2016-11-06,21600088,Final,1610612763,1610612757,2016,1610612763,94,0.383,0.813,0.231,15,44,1610612757,100,0.451,0.815,0.424,19,37,0
2016-11-06,21600089,Final,1610612761,1610612758,2016,1610612761,91,0.357,0.774,0.233,22,43,1610612758,96,0.436,0.742,0.313,21,47,0
2016-11-06,21600090,Final,1610612742,1610612749,2016,1610612742,86,0.375,0.917,0.237,14,46,1610612749,75,0.366,0.75,0.207,14,51,1
2016-11-06,21600091,Final,1610612738,1610612743,2016,1610612738,107,0.456,0.81,0.32,31,39,1610612743,123,0.524,0.774,0.478,21,47,0
2016-11-06,21600092,Final,1610612747,1610612756,2016,1610612747,119,0.456,0.771,0.435,22,53,1610612756,108,0.44,0.786,0.3,20,40,1
2016-11-05,21600079,Final,1610612760,1610612750,2016,1610612760,112,0.523,0.625,0.438,24,41,1610612750,92,0.393,0.759,0.211,12,41,1
2016-11-05,21600080,Final,1610612755,1610612739,2016,1610612755,101,0.46,0.583,0.368,21,45,1610612739,102,0.407,0.778,0.368,23,49,0
2016-11-05,21600081,Final,1610612753,1610612764,2016,1610612753,88,0.397,0.63,0.321,21,43,1610612764,86,0.395,0.706,0.353,11,49,1
2016-11-05,21600082,Final,1610612765,1610612743,2016,1610612765,103,0.476,0.727,0.35,22,47,1610612743,86,0.33,0.85,0.28,15,48,1
2016-11-05,21600083,Final,1610612754,1610612741,2016,1610612754,111,0.535,0.583,0.462,27,36,1610612741,94,0.43,0.8,0.333,17,40,1
2016-11-05,21600084,Final,1610612737,1610612745,2016,1610612737,112,0.529,0.583,0.4,29,44,1610612745,97,0.435,0.846,0.333,22,43,1
2016-11-05,21600085,Final,1610612749,1610612758,2016,1610612749,117,0.5,0.84,0.424,28,53,1610612758,91,0.393,0.789,0.357,27,36,1
2016-11-05,21600086,Final,1610612759,1610612746,2016,1610612759,92,0.405,0.88,0.4,19,40,1610612746,116,0.516,0.929,0.391,24,41,0
2016-11-04,21600070,Final,1610612764,1610612737,2016,1610612764,95,0.388,0.8,0.25,13,46,1610612737,92,0.386,0.639,0.2,22,47,1
2016-11-04,21600071,Final,1610612761,1610612748,2016,1610612761,96,0.44,0.889,0.24,14,50,1610612748,87,0.386,0.667,0.321,19,43,1
2016-11-04,21600072,Final,1610612751,1610612766,2016,1610612751,95,0.402,0.762,0.25,20,46,1610612766,99,0.419,0.708,0.333,24,49,0
2016-11-04,21600073,Final,1610612741,1610612752,2016,1610612741,104,0.44,0.815,0.348,15,42,1610612752,117,0.517,0.762,0.429,32,40,0
2016-11-04,21600074,Final,1610612763,1610612746,2016,1610612763,88,0.369,0.773,0.346,26,48,1610612746,99,0.376,0.818,0.296,19,47,0
2016-11-04,21600075,Final,1610612740,1610612756,2016,1610612740,111,0.457,0.536,0.333,28,43,1610612756,112,0.43,0.857,0.333,18,59,0
2016-11-04,21600076,Final,1610612742,1610612757,2016,1610612742,95,0.41,0.85,0.357,18,44,1610612757,105,0.45,0.808,0.387,21,42,0
2016-11-04,21600077,Final,1610612762,1610612759,2016,1610612762,86,0.375,0.625,0.423,15,42,1610612759,100,0.446,0.909,0.3,17,49,0
2016-11-04,21600078,Final,1610612747,1610612744,2016,1610612747,117,0.474,0.905,0.267,26,51,1610612744,97,0.453,0.7,0.156,26,40,1
2016-11-03,21600065,Final,1610612753,1610612758,2016,1610612753,102,0.452,0.696,0.333,24,44,1610612758,94,0.475,0.647,0.389,17,39,1
2016-11-03,21600066,Final,1610612749,1610612754,2016,1610612749,125,0.573,0.792,0.444,32,41,1610612754,107,0.469,0.778,0.435,29,32,1
2016-11-03,21600067,Final,1610612750,1610612743,2016,1610612750,99,0.398,0.8,0.409,20,43,1610612743,102,0.481,0.72,0.273,24,44,0
2016-11-03,21600068,Final,1610612739,1610612738,2016,1610612739,128,0.488,0.865,0.412,24,42,1610612738,122,0.479,0.864,0.344,25,39,1
2016-11-03,21600069,Final,1610612744,1610612760,2016,1610612744,122,0.517,0.8,0.467,27,46,1610612760,96,0.402,0.571,0.37,20,41,1
2016-11-02,21600055,Final,1610612764,1610612761,2016,1610612764,103,0.583,0.667,0.3,21,36,1610612761,113,0.558,0.68,0.4,21,31,0
2016-11-02,21600056,Final,1610612766,1610612755,2016,1610612766,109,0.494,0.692,0.382,25,44,1610612755,93,0.395,0.867,0.316,23,37,1
2016-11-02,21600057,Final,1610612751,1610612765,2016,1610612751,109,0.539,0.824,0.481,27,45,1610612765,101,0.42,0.857,0.36,21,38,1
2016-11-02,21600058,Final,1610612752,1610612745,2016,1610612752,99,0.435,0.68,0.4,18,34,1610612745,118,0.472,0.704,0.375,25,54,0
2016-11-02,21600059,Final,1610612737,1610612747,2016,1610612737,116,0.482,0.793,0.344,30,37,1610612747,123,0.533,0.9,0.409,24,42,0
2016-11-02,21600060,Final,1610612763,1610612740,2016,1610612763,89,0.351,0.75,0.296,20,52,1610612740,83,0.37,0.75,0.324,17,43,1
2016-11-02,21600061,Final,1610612738,1610612741,2016,1610612738,107,0.471,0.647,0.438,28,39,1610612741,100,0.432,0.742,0.35,21,49,1
2016-11-02,21600062,Final,1610612762,1610612742,2016,1610612762,97,0.455,0.577,0.48,18,41,1610612742,81,0.429,0.8,0.269,18,36,1
2016-11-02,21600063,Final,1610612756,1610612757,2016,1610612756,118,0.427,0.833,0.313,15,59,1610612757,115,0.416,0.905,0.364,25,53,1
2016-11-02,21600064,Final,1610612746,1610612760,2016,1610612746,83,0.391,0.444,0.318,22,41,1610612760,85,0.405,0.6,0.25,14,52,0
2016-11-01,21600047,Final,1610612739,1610612745,2016,1610612739,128,0.518,0.839,0.5,22,46,1610612745,120,0.478,0.68,0.386,30,32,1
2016-11-01,21600046,Final,1610612755,1610612753,2016,1610612755,101,0.494,0.75,0.45,28,42,1610612753,103,0.452,0.765,0.24,29,39,0
2016-11-01,21600048,Final,1610612754,1610612747,2016,1610612754,115,0.471,0.793,0.357,19,43,1610612747,108,0.449,0.88,0.214,14,44,1
2016-11-01,21600049,Final,1610612748,1610612758,2016,1610612748,108,0.43,0.724,0.448,24,45,1610612758,96,0.382,0.852,0.217,12,53,1
2016-11-01,21600050,Final,1610612765,1610612752,2016,1610612765,102,0.461,0.571,0.615,19,48,1610612752,89,0.407,0.8,0.318,18,43,1
2016-11-01,21600051,Final,1610612740,1610612749,2016,1610612740,113,0.439,0.78,0.346,23,42,1610612749,117,0.484,0.905,0.313,30,49,0
2016-11-01,21600052,Final,1610612750,1610612763,2016,1610612750,116,0.551,0.783,0.6,29,50,1610612763,80,0.36,0.759,0.167,10,32,1
2016-11-01,21600053,Final,1610612759,1610612762,2016,1610612759,91,0.434,0.905,0.3,19,34,1610612762,106,0.5,0.833,0.484,22,39,0
2016-11-01,21600054,Final,1610612757,1610612744,2016,1610612757,104,0.43,0.762,0.359,23,32,1610612744,127,0.562,0.739,0.385,36,45,0
2016-10-31,21600042,Final,1610612761,1610612743,2016,1610612761,105,0.466,0.76,0.25,16,43,1610612743,102,0.407,0.771,0.409,14,46,1
2016-10-31,21600043,Final,1610612751,1610612741,2016,1610612751,88,0.344,0.81,0.161,14,45,1610612741,118,0.506,0.944,0.407,26,58,0
2016-10-31,21600044,Final,1610612737,1610612758,2016,1610612737,106,0.418,0.617,0.367,24,43,1610612758,95,0.48,0.684,0.435,26,38,1
2016-10-31,21600045,Final,1610612746,1610612756,2016,1610612746,116,0.5,0.789,0.375,21,44,1610612756,98,0.417,0.742,0.333,19,44,1
2016-10-30,21600035,Final,1610612746,1610612762,2016,1610612746,88,0.41,0.7,0.222,17,49,1610612762,75,0.397,0.769,0.368,18,43,1
2016-10-30,21600036,Final,1610612756,1610612744,2016,1610612756,100,0.411,0.72,0.348,19,50,1610612744,106,0.422,0.848,0.276,27,43,0
2016-10-30,21600037,Final,1610612748,1610612759,2016,1610612748,99,0.463,0.692,0.35,19,36,1610612759,106,0.451,0.846,0.556,20,44,0
2016-10-30,21600038,Final,1610612765,1610612749,2016,1610612765,98,0.443,0.75,0.25,23,58,1610612749,83,0.391,0.786,0.235,22,40,1
2016-10-30,21600040,Final,1610612760,1610612747,2016,1610612760,113,0.474,0.824,0.346,29,45,1610612747,96,0.402,0.792,0.219,20,41,1
2016-10-30,21600039,Final,1610612763,1610612764,2016,1610612763,112,0.443,0.731,0.484,24,47,1610612764,103,0.442,0.88,0.2,19,40,1
2016-10-30,21600041,Final,1610612745,1610612742,2016,1610612745,93,0.42,0.667,0.355,16,47,1610612742,92,0.372,0.85,0.355,17,43,1
2016-10-29,21600026,Final,1610612755,1610612737,2016,1610612755,72,0.35,0.733,0.278,16,39,1610612737,104,0.494,0.652,0.25,31,47,0
2016-10-29,21600027,Final,1610612766,1610612738,2016,1610612766,98,0.405,0.758,0.281,22,38,1610612738,104,0.481,0.647,0.484,25,42,0
2016-10-29,21600028,Final,1610612752,1610612763,2016,1610612752,111,0.526,0.641,0.286,24,41,1610612763,104,0.43,0.808,0.36,19,40,1
2016-10-29,21600029,Final,1610612739,1610612753,2016,1610612739,105,0.409,0.733,0.297,17,40,1610612753,99,0.452,0.577,0.286,21,50,1
2016-10-29,21600030,Final,1610612741,1610612754,2016,1610612741,118,0.523,0.905,0.429,34,47,1610612754,101,0.489,0.889,0.389,34,33,1
2016-10-29,21600031,Final,1610612749,1610612751,2016,1610612749,110,0.466,0.833,0.364,25,44,1610612751,108,0.44,0.821,0.324,23,45,1
2016-10-29,21600032,Final,1610612759,1610612740,2016,1610612759,98,0.422,0.783,0.417,21,50,1610612740,79,0.372,0.733,0.182,14,45,1
2016-10-29,21600033,Final,1610612743,1610612757,2016,1610612743,113,0.38,0.795,0.261,19,61,1610612757,115,0.459,0.714,0.313,23,45,0
2016-10-29,21600034,Final,1610612758,1610612750,2016,1610612758,106,0.459,0.76,0.346,24,31,1610612750,103,0.529,0.71,0.318,19,36,1
2016-10-28,21600018,Final,1610612761,1610612739,2016,1610612761,91,0.389,0.944,0.25,12,51,1610612739,94,0.418,0.727,0.375,20,40,0
2016-10-28,21600019,Final,1610612751,1610612754,2016,1610612751,103,0.437,0.85,0.303,20,52,1610612754,94,0.378,0.65,0.292,22,49,1
2016-10-28,21600020,Final,1610612765,1610612753,2016,1610612765,108,0.505,0.833,0.368,27,53,1610612753,82,0.347,0.667,0.308,20,44,1
2016-10-28,21600021,Final,1610612760,1610612756,2016,1610612760,113,0.417,0.737,0.238,13,57,1610612756,110,0.447,0.656,0.179,15,44,1
2016-10-28,21600022,Final,1610612748,1610612766,2016,1610612748,91,0.372,0.65,0.412,19,52,1610612766,97,0.38,0.833,0.318,20,49,0
2016-10-28,21600023,Final,1610612742,1610612745,2016,1610612742,98,0.438,0.833,0.276,13,34,1610612745,106,0.471,0.806,0.469,21,41,0
2016-10-28,21600024,Final,1610612762,1610612747,2016,1610612762,96,0.413,0.7,0.24,14,47,1610612747,89,0.381,0.762,0.391,16,43,1
2016-10-28,21600025,Final,1610612740,1610612744,2016,1610612740,114,0.47,0.652,0.227,29,49,1610612744,122,0.484,0.893,0.321,32,49,0
2016-10-27,21600014,Final,1610612737,1610612764,2016,1610612737,114,0.5,0.778,0.462,28,52,1610612764,99,0.426,0.722,0.3,25,40,1
2016-10-27,21600015,Final,1610612741,1610612738,2016,1610612741,105,0.391,0.733,0.44,25,55,1610612738,99,0.5,0.625,0.348,22,36,1
2016-10-27,21600016,Final,1610612758,1610612759,2016,1610612758,94,0.4,0.842,0.3,22,40,1610612759,102,0.456,0.889,0.333,23,40,0
2016-10-27,21600017,Final,1610612757,1610612746,2016,1610612757,106,0.459,0.75,0.222,18,48,1610612746,114,0.407,0.696,0.276,12,48,0
2016-10-26,21600004,Final,1610612753,1610612748,2016,1610612753,96,0.382,0.786,0.333,20,45,1610612748,108,0.485,0.625,0.25,27,52,0
2016-10-26,21600005,Final,1610612754,1610612742,2016,1610612754,130,0.505,0.765,0.526,30,52,1610612742,121,0.433,0.722,0.375,26,49,1
2016-10-26,21600006,Final,1610612738,1610612751,2016,1610612738,122,0.539,0.833,0.344,36,47,1610612751,117,0.443,0.8,0.341,22,44,1
2016-10-26,21600007,Final,1610612761,1610612765,2016,1610612761,109,0.477,0.828,0.167,17,51,1610612765,91,0.417,0.773,0.182,17,40,1
2016-10-26,21600008,Final,1610612749,1610612766,2016,1610612749,96,0.424,0.75,0.188,23,46,1610612766,107,0.449,0.833,0.304,27,51,0
2016-10-26,21600009,Final,1610612763,1610612750,2016,1610612763,102,0.45,0.704,0.458,19,45,1610612750,98,0.419,0.69,0.333,20,45,1
2016-10-26,21600010,Final,1610612740,1610612743,2016,1610612740,102,0.413,0.885,0.158,31,33,1610612743,107,0.446,0.758,0.333,18,58,0
2016-10-26,21600011,Final,1610612755,1610612760,2016,1610612755,97,0.429,0.72,0.292,21,43,1610612760,103,0.415,0.731,0.273,19,53,0
2016-10-26,21600012,Final,1610612756,1610612758,2016,1610612756,94,0.468,0.667,0.25,20,41,1610612758,113,0.512,0.731,0.286,24,41,0
2016-10-26,21600013,Final,1610612747,1610612745,2016,1610612747,120,0.506,0.818,0.343,21,39,1610612745,114,0.512,0.704,0.241,29,39,1
2016-10-25,21600001,Final,1610612739,1610612752,2016,1610612739,117,0.479,0.737,0.371,31,51,1610612752,88,0.368,0.75,0.333,17,42,1
2016-10-25,21600002,Final,1610612757,1610612762,2016,1610612757,113,0.52,1,0.684,22,34,1610612762,104,0.488,1,0.333,19,31,1
2016-10-25,21600003,Final,1610612744,1610612759,2016,1610612744,100,0.471,0.722,0.212,24,35,1610612759,129,0.48,0.885,0.5,25,55,0
2016-10-21,11600096,Final,1610612764,1610612761,2016,1610612764,119,0.576,0.583,0.483,33,50,1610612761,82,0.354,0.8,0.2,8,36,1
2016-10-21,11600100,Final,1610612748,1610612755,2016,1610612748,110,0.507,0.633,0.25,12,46,1610612755,113,0.444,0.765,0.368,13,40,0
2016-10-21,11600097,Final,1610612750,1610612766,2016,1610612750,109,0.488,0.75,0.375,21,56,1610612766,74,0.316,0.724,0.136,8,37,1
2016-10-21,11600101,Final,1610612759,1610612745,2016,1610612759,114,0.506,0.941,0.444,31,48,1610612745,99,0.409,0.682,0.229,20,46,1
2016-10-21,11600098,Final,1610612743,1610612742,2016,1610612743,101,0.513,0.944,0.231,26,49,1610612742,75,0.38,0.714,0.238,17,28,1
2016-10-21,11600099,Final,1610612747,1610612756,2016,1610612747,94,0.391,0.655,0.259,20,49,1610612756,98,0.393,0.639,0.278,17,55,0
2016-10-21,11600102,Final,1610612744,1610612757,2016,1610612744,107,0.433,0.923,0.395,27,51,1610612757,96,0.416,0.7,0.308,23,45,1
2016-10-20,11600092,Final,1610612766,1610612748,2016,1610612766,96,0.415,0.833,0.333,22,49,1610612748,88,0.36,0.7,0.293,23,48,1
2016-10-20,11600093,Final,1610612753,1610612740,2016,1610612753,114,0.426,0.792,0.333,27,46,1610612740,111,0.427,0.76,0.385,23,51,1
2016-10-20,11600095,Final,1610612751,1610612752,2016,1610612751,111,0.476,0.792,0.4,28,36,1610612752,116,0.494,0.786,0.273,28,46,0
2016-10-20,11600094,Final,1610612741,1610612737,2016,1610612741,81,0.305,0.826,0.182,24,45,1610612737,97,0.471,0.692,0.32,33,55,0
2016-10-19,11600089,Final,1610612738,1610612752,2016,1610612738,96,0.417,0.76,0.292,19,41,1610612752,121,0.489,0.694,0.24,33,50,0
2016-10-19,11600090,Final,1610612765,1610612761,2016,1610612765,92,0.455,0.85,0.217,20,37,1610612761,103,0.432,0.783,0.429,20,47,0
2016-10-19,11600085,Final,1610612749,1610612754,2016,1610612749,111,0.481,0.818,0.381,25,50,1610612754,103,0.429,0.9,0.28,26,34,1
2016-10-19,11600086,Final,1610612750,1610612763,2016,1610612750,101,0.413,0.878,0.136,18,43,1610612763,94,0.398,0.643,0.323,14,45,1
2016-10-19,11600091,Final,1610612742,1610612745,2016,1610612742,91,0.373,0.917,0.219,20,42,1610612745,106,0.43,0.714,0.308,18,54,0
2016-10-19,11600087,Final,1610612762,1610612757,2016,1610612762,84,0.372,0.826,0.304,20,38,1610612757,88,0.462,0.75,0.37,17,47,0
2016-10-19,11600088,Final,1610612747,1610612744,2016,1610612747,112,0.457,0.56,0.412,28,45,1610612744,123,0.478,0.96,0.333,34,44,0
2016-10-18,11600080,Final,1610612739,1610612764,2016,1610612739,91,0.439,0.5,0.25,24,46,1610612764,96,0.415,0.71,0.316,20,47,0
2016-10-18,11600083,Final,1610612737,1610612740,2016,1610612737,96,0.419,0.692,0.286,25,53,1610612740,89,0.388,0.8,0.292,20,44,1
2016-10-18,11600084,Final,1610612748,1610612753,2016,1610612748,107,0.512,1,0.417,23,46,1610612753,77,0.337,0.792,0.105,13,42,1
2016-10-18,11600081,Final,1610612760,1610612743,2016,1610612760,97,0.452,0.667,0.214,25,50,1610612743,87,0.348,0.633,0.16,15,49,1
2016-10-18,11600082,Final,1610612758,1610612746,2016,1610612758,89,0.42,0.889,0.227,22,49,1610612746,92,0.455,0.909,0.364,27,36,0
2016-10-17,11600078,Final,1610612738,1610612751,2016,1610612738,120,0.488,0.828,0.364,25,55,1610612751,99,0.414,0.667,0.344,25,34,1
2016-10-17,11600079,Final,1610612765,1610612749,2016,1610612765,102,0.487,0.833,0.481,23,49,1610612749,78,0.37,0.824,0.235,14,39,1
2016-10-17,11600076,Final,1610612741,1610612766,2016,1610612741,104,0.426,0.85,0.269,26,57,1610612766,108,0.333,0.829,0.276,24,54,0
2016-10-17,11600077,Final,1610612762,1610612746,2016,1610612762,104,0.519,0.625,0.346,23,43,1610612746,78,0.392,0.8,0.19,15,37,1
2016-10-16,11600073,Final,1610612753,1610612737,2016,1610612753,98,0.442,0.5,0.4,19,46,1610612737,105,0.409,0.852,0.37,24,49,0
2016-10-16,11600074,Final,1610612760,1610612750,2016,1610612760,112,0.5,0.789,0.333,23,47,1610612750,94,0.4,0.762,0.357,17,37,1
2016-10-16,11600075,Final,1610612757,1610612743,2016,1610612757,97,0.398,0.632,0.469,19,52,1610612743,106,0.451,0.606,0.462,21,49,0
2016-10-15,11600066,Final,1610612755,1610612765,2016,1610612755,76,0.368,0.767,0.15,16,38,1610612765,97,0.468,0.615,0.429,21,44,0
2016-10-15,11600069,Final,1610612758,1610612764,2016,1610612758,124,0.6,0.816,0.474,26,40,1610612764,119,0.485,0.944,0.258,24,32,1
2016-10-15,11600070,Final,1610612752,1610612738,2016,1610612752,107,0.457,0.706,0.407,26,47,1610612738,119,0.589,0.571,0.5,25,29,0
2016-10-15,11600071,Final,1610612748,1610612750,2016,1610612748,96,0.41,0.682,0.406,23,36,1610612750,101,0.481,0.909,0.333,16,51,0
2016-10-15,11600067,Final,1610612745,1610612763,2016,1610612745,125,0.426,0.865,0.206,27,60,1610612763,134,0.413,0.705,0.386,30,50,0
2016-10-15,11600072,Final,1610612749,1610612741,2016,1610612749,86,0.442,0.632,0.273,25,34,1610612741,107,0.468,0.952,0.433,26,48,0
2016-10-15,11600068,Final,1610612747,1610612744,2016,1610612747,107,0.429,0.788,0.333,21,38,1610612744,112,0.543,0.636,0.435,29,43,0
2016-10-14,11600061,Final,1610612753,1610612754,2016,1610612753,114,0.506,0.786,0.5,24,51,1610612754,106,0.466,0.68,0.438,22,38,1
2016-10-14,11600062,Final,1610612741,1610612739,2016,1610612741,118,0.516,0.75,0.409,28,60,1610612739,108,0.443,0.909,0.4,22,26,1
2016-10-14,11600065,Final,1610612759,1610612748,2016,1610612759,100,0.446,0.84,0.263,20,47,1610612748,108,0.483,0.619,0.367,24,39,0
2016-10-14,11600063,Final,1610612743,1610612744,2016,1610612743,128,0.463,0.696,0.414,28,60,1610612744,129,0.459,0.667,0.405,27,52,0
2016-10-14,11600064,Final,1610612756,1610612742,2016,1610612756,112,0.404,0.793,0.394,21,46,1610612742,107,0.429,0.75,0.5,16,56,1
2016-10-13,11600053,Final,1610612764,1610612755,2016,1610612764,100,0.42,0.548,0.346,22,47,1610612755,79,0.329,0.862,0.133,12,54,1
2016-10-13,11600055,Final,1610612751,1610612738,2016,1610612751,97,0.384,0.75,0.286,23,49,1610612738,100,0.417,0.688,0.276,24,50,0
2016-10-13,11600056,Final,1610612737,1610612765,2016,1610612737,94,0.434,0.688,0.393,25,40,1610612765,99,0.425,0.818,0.25,22,45,0
2016-10-13,11600054,Final,1610612760,1610612763,2016,1610612760,94,0.424,0.727,0.667,15,46,1610612763,110,0.398,0.773,0.435,16,36,0
2016-10-13,11600059,Final,1610612739,1610612761,2016,1610612739,94,0.41,0.875,0.36,24,33,1610612761,119,0.577,0.9,0.44,31,39,0
2016-10-13,11600057,Final,1610612746,1610612757,2016,1610612746,109,0.442,0.771,0.286,24,42,1610612757,108,0.481,0.759,0.417,23,44,1
2016-10-13,11600058,Final,1610612747,1610612758,2016,1610612747,104,0.465,0.714,0.4,31,31,1610612758,116,0.587,0.789,0.619,31,37,0
2016-10-12,11600052,Final,1610612740,1610612745,2016,1610612740,104,0.439,0.781,0.292,27,42,1610612745,116,0.432,0.857,0.278,22,48,0
2016-10-12,11600049,Final,1610612753,1610612759,2016,1610612753,89,0.395,0.857,0.333,17,51,1610612759,95,0.388,0.9,0.458,22,42,0
2016-10-12,11600048,Final,1610612754,1610612749,2016,1610612754,101,0.43,0.75,0.375,19,52,1610612749,83,0.337,0.71,0.227,12,47,1
2016-10-12,11600050,Final,1610612750,1610612743,2016,1610612750,105,0.415,0.737,0.474,22,42,1610612743,88,0.411,0.806,0.15,19,45,1
2016-10-12,11600051,Final,1610612762,1610612756,2016,1610612762,110,0.408,0.774,0.368,16,42,1610612756,111,0.447,0.736,0.267,16,39,0
2016-10-11,11600045,Final,1610612748,1610612751,2016,1610612748,121,0.5,0.654,0.387,24,55,1610612751,100,0.39,0.815,0.424,20,37,1
2016-10-11,11600044,Final,1610612763,1610612755,2016,1610612763,121,0.483,0.629,0.448,26,50,1610612755,91,0.383,0.697,0.261,17,44,1
2016-10-11,11600046,Final,1610612742,1610612760,2016,1610612742,114,0.465,0.806,0.321,25,52,1610612760,109,0.406,0.708,0.389,24,54,1
2016-10-11,11600047,Final,1610612747,1610612757,2016,1610612747,106,0.432,0.615,0.286,19,46,1610612757,109,0.448,0.69,0.407,23,54,0
2016-10-10,11600038,Final,1610612766,1610612750,2016,1610612766,98,0.435,0.857,0.333,23,51,1610612750,86,0.347,0.765,0.269,16,50,1
2016-10-10,11600039,Final,1610612752,1610612764,2016,1610612752,90,0.41,0.818,0.433,20,41,1610612764,88,0.439,0.765,0.143,15,48,1
2016-10-10,11600040,Final,1610612737,1610612739,2016,1610612737,99,0.458,0.677,0.105,22,45,1610612739,93,0.392,0.846,0.3,19,42,1
2016-10-10,11600041,Final,1610612765,1610612759,2016,1610612765,81,0.407,0.538,0.2,20,40,1610612759,86,0.413,0.765,0.467,21,47,0
2016-10-10,11600042,Final,1610612746,1610612762,2016,1610612746,94,0.4,0.727,0.37,18,30,1610612762,96,0.5,0.706,0.143,12,51,0
2016-10-09,11600037,Final,1610612745,1610612740,2016,1610612745,123,0.472,0.697,0.432,26,45,1610612740,117,0.471,0.789,0.333,27,46,1
2016-10-09,11600036,Final,1610612747,1610612743,2016,1610612747,124,0.531,0.706,0.5,18,29,1610612743,115,0.476,0.689,0.273,21,54,1
2016-10-08,11600029,Final,1610612738,1610612766,2016,1610612738,104,0.444,0.938,0.281,23,35,1610612766,86,0.383,0.767,0.053,18,50,1
2016-10-08,11600031,Final,1610612752,1610612751,2016,1610612752,116,0.536,0.609,0.444,26,39,1610612751,98,0.387,0.738,0.273,13,42,1
2016-10-08,11600033,Final,1610612739,1610612755,2016,1610612739,108,0.459,0.759,0.348,29,41,1610612755,105,0.371,0.829,0.286,26,50,1
2016-10-08,11600030,Final,1610612741,1610612754,2016,1610612741,121,0.513,0.786,0.476,25,44,1610612754,105,0.5,0.652,0.364,27,37,1
2016-10-08,11600032,Final,1610612748,1610612750,2016,1610612748,100,0.463,0.621,0.364,21,42,1610612750,109,0.393,0.744,0.435,18,51,0
2016-10-08,11600034,Final,1610612749,1610612742,2016,1610612749,88,0.418,0.81,0.313,19,47,1610612742,74,0.337,0.667,0.188,16,50,1
