account_id,district_id,frequency,account_open_date,client_id
1991,1,MONTHLY STATEMENTS,1996-11-16,2419
3291,45,MONTHLY STATEMENTS,1996-11-16,3982
3376,58,MONTHLY STATEMENTS,1996-11-17,4082
1260,5,MONTHLY STATEMENTS,1996-11-17,1521
1021,42,MONTHLY STATEMENTS,1996-11-17,1225
48,21,MONTHLY STATEMENTS,1996-11-17,56
4069,38,MONTHLY STATEMENTS,1996-11-17,4904
3564,14,MONTHLY STATEMENTS,1996-11-17,4301
1320,58,MONTHLY STATEMENTS,1996-11-18,1596
530,54,MONTHLY STATEMENTS,1996-11-19,638
508,74,MONTHLY STATEMENTS,1996-11-19,610
341,28,MONTHLY STATEMENTS,1996-11-19,418
3256,40,MONTHLY STATEMENTS,1996-11-19,3939
4033,57,MONTHLY STATEMENTS,1996-11-19,4861
5878,76,MONTHLY STATEMENTS,1996-11-19,7112
77,63,MONTHLY STATEMENTS,1996-11-19,91
1546,15,MONTHLY STATEMENTS,1996-11-20,1875
2826,35,MONTHLY STATEMENTS,1996-11-20,3416
797,57,MONTHLY STATEMENTS,1996-11-20,955
513,58,MONTHLY STATEMENTS,1996-11-21,616
1549,21,MONTHLY STATEMENTS,1996-11-21,1879
3093,16,MONTHLY STATEMENTS,1996-11-21,3741
10905,32,MONTHLY STATEMENTS,1996-11-21,13405
2234,3,MONTHLY STATEMENTS,1996-11-21,2706
2285,36,MONTHLY STATEMENTS,1996-11-21,2765
3809,1,MONTHLY STATEMENTS,1996-11-21,4590
3517,26,MONTHLY STATEMENTS,1996-11-22,4247
2264,41,MONTHLY STATEMENTS,1996-11-22,2741
8688,66,MONTHLY STATEMENTS,1996-11-22,10714
546,8,MONTHLY STATEMENTS,1996-11-23,657
3862,1,MONTHLY STATEMENTS,1996-11-23,4656
2898,54,MONTHLY STATEMENTS,1996-11-23,3502
3282,1,MONTHLY STATEMENTS,1996-11-24,3973
330,42,MONTHLY STATEMENTS,1996-11-24,403
1242,74,STATEMENTS AFTER TRANSACTION,1996-11-24,1499
1393,1,MONTHLY STATEMENTS,1996-11-24,1686
2303,41,MONTHLY STATEMENTS,1996-11-24,2787
3708,64,MONTHLY STATEMENTS,1996-11-24,4471
209,37,MONTHLY STATEMENTS,1996-11-24,252
8094,67,MONTHLY STATEMENTS,1996-11-24,9997
2601,70,MONTHLY STATEMENTS,1996-11-24,3137
7,60,MONTHLY STATEMENTS,1996-11-24,9
1347,8,MONTHLY STATEMENTS,1996-11-24,1632
8523,54,MONTHLY STATEMENTS,1996-11-25,10517
2398,70,MONTHLY STATEMENTS,1996-11-25,2895
1712,44,MONTHLY STATEMENTS,1996-11-25,2077
1943,9,MONTHLY STATEMENTS,1996-11-26,2361
2090,40,MONTHLY STATEMENTS,1996-11-26,2533
2636,18,MONTHLY STATEMENTS,1996-11-26,3182
14,47,MONTHLY STATEMENTS,1996-11-27,19
549,5,MONTHLY STATEMENTS,1996-11-27,662
143,21,MONTHLY STATEMENTS,1996-11-27,173
79,3,MONTHLY STATEMENTS,1996-11-29,93
3799,74,MONTHLY STATEMENTS,1996-11-29,4579
1460,54,MONTHLY STATEMENTS,1996-11-29,1771
7745,2,MONTHLY STATEMENTS,1996-11-29,9582
1435,1,MONTHLY STATEMENTS,1996-12-01,1742
3507,9,MONTHLY STATEMENTS,1996-12-01,4235
712,72,MONTHLY STATEMENTS,1996-12-01,854
10280,69,MONTHLY STATEMENTS,1996-12-01,12643
1754,52,MONTHLY STATEMENTS,1996-12-01,2126
805,10,MONTHLY STATEMENTS,1996-12-02,964
3377,74,MONTHLY STATEMENTS,1996-12-02,4083
1296,50,MONTHLY STATEMENTS,1996-12-02,1567
2916,6,MONTHLY STATEMENTS,1996-12-03,3523
3018,34,MONTHLY STATEMENTS,1996-12-03,3645
249,28,MONTHLY STATEMENTS,1996-12-03,301
3602,18,MONTHLY STATEMENTS,1996-12-03,4345
3856,45,MONTHLY STATEMENTS,1996-12-03,4649
2544,38,MONTHLY STATEMENTS,1996-12-04,3071
599,54,MONTHLY STATEMENTS,1996-12-04,717
2590,47,MONTHLY STATEMENTS,1996-12-04,3126
2589,10,MONTHLY STATEMENTS,1996-12-04,3125
2545,1,MONTHLY STATEMENTS,1996-12-04,3072
1735,42,MONTHLY STATEMENTS,1996-12-04,2105
3312,30,MONTHLY STATEMENTS,1996-12-04,4004
2060,13,MONTHLY STATEMENTS,1996-12-05,2499
2115,8,MONTHLY STATEMENTS,1996-12-05,2559
24,74,MONTHLY STATEMENTS,1996-12-05,30
1083,45,MONTHLY STATEMENTS,1996-12-06,1300
2286,70,MONTHLY STATEMENTS,1996-12-06,2766
7176,1,MONTHLY STATEMENTS,1996-12-07,8661
8225,50,MONTHLY STATEMENTS,1996-12-07,10159
664,1,MONTHLY STATEMENTS,1996-12-08,796
5133,68,WEEKLY STATEMENTS,1996-12-08,6196
880,26,MONTHLY STATEMENTS,1996-12-08,1059
1482,38,MONTHLY STATEMENTS,1996-12-08,1795
3290,19,MONTHLY STATEMENTS,1996-12-09,3981
2963,31,MONTHLY STATEMENTS,1996-12-09,3577
1361,46,MONTHLY STATEMENTS,1996-12-09,1648
3430,9,MONTHLY STATEMENTS,1996-12-10,4146
11096,28,MONTHLY STATEMENTS,1996-12-10,13640
3090,1,MONTHLY STATEMENTS,1996-12-10,3738
5817,77,STATEMENTS AFTER TRANSACTION,1996-12-10,7043
1587,1,MONTHLY STATEMENTS,1996-12-11,1923
905,35,MONTHLY STATEMENTS,1996-12-11,1090
980,1,MONTHLY STATEMENTS,1996-12-11,1181
1218,1,MONTHLY STATEMENTS,1996-12-12,1470
561,11,MONTHLY STATEMENTS,1996-12-12,674
4631,77,STATEMENTS AFTER TRANSACTION,1996-12-12,5579
1055,29,MONTHLY STATEMENTS,1996-12-12,1267
9153,9,MONTHLY STATEMENTS,1996-12-12,11266
1368,22,MONTHLY STATEMENTS,1996-12-12,1656
3452,63,MONTHLY STATEMENTS,1996-12-13,4174
3450,1,MONTHLY STATEMENTS,1996-12-13,4172
1557,66,MONTHLY STATEMENTS,1996-12-13,1888
1316,42,MONTHLY STATEMENTS,1996-12-13,1591
3893,42,MONTHLY STATEMENTS,1996-12-13,4693
2873,70,MONTHLY STATEMENTS,1996-12-13,3472
3962,54,MONTHLY STATEMENTS,1996-12-13,4780
2376,71,MONTHLY STATEMENTS,1996-12-14,2871
2995,51,MONTHLY STATEMENTS,1996-12-14,3617
3984,51,MONTHLY STATEMENTS,1996-12-14,4804
659,63,MONTHLY STATEMENTS,1996-12-14,790
3137,39,MONTHLY STATEMENTS,1996-12-15,3793
505,64,MONTHLY STATEMENTS,1996-12-16,607
1817,10,MONTHLY STATEMENTS,1996-12-16,2203
3125,37,MONTHLY STATEMENTS,1996-12-16,3780
2734,53,MONTHLY STATEMENTS,1996-12-16,3300
2386,12,MONTHLY STATEMENTS,1996-12-17,2881
3411,19,MONTHLY STATEMENTS,1996-12-17,4124
4794,72,MONTHLY STATEMENTS,1996-12-18,5788
2827,70,MONTHLY STATEMENTS,1996-12-18,3418
3024,1,MONTHLY STATEMENTS,1996-12-18,3652
1618,6,MONTHLY STATEMENTS,1996-12-18,1962
6510,74,MONTHLY STATEMENTS,1996-12-18,7862
7465,1,WEEKLY STATEMENTS,1996-12-19,9250
1362,1,MONTHLY STATEMENTS,1996-12-19,1650
3182,6,MONTHLY STATEMENTS,1996-12-20,3847
765,12,MONTHLY STATEMENTS,1996-12-20,915
3412,31,MONTHLY STATEMENTS,1996-12-20,4125
2610,54,MONTHLY STATEMENTS,1996-12-20,3150
4454,63,MONTHLY STATEMENTS,1996-12-21,5374
595,20,MONTHLY STATEMENTS,1996-12-21,713
1391,15,MONTHLY STATEMENTS,1996-12-21,1683
3438,35,MONTHLY STATEMENTS,1996-12-21,4158
1553,59,MONTHLY STATEMENTS,1996-12-21,1884
10645,2,MONTHLY STATEMENTS,1996-12-21,13090
2531,51,MONTHLY STATEMENTS,1996-12-21,3055
1081,64,MONTHLY STATEMENTS,1996-12-21,1297
2441,47,MONTHLY STATEMENTS,1996-12-22,2948
193,69,MONTHLY STATEMENTS,1996-12-22,233
3390,12,WEEKLY STATEMENTS,1996-12-22,4099
3393,4,MONTHLY STATEMENTS,1996-12-22,4102
440,29,MONTHLY STATEMENTS,1996-12-22,530
2356,34,WEEKLY STATEMENTS,1996-12-23,2847
333,73,MONTHLY STATEMENTS,1996-12-23,407
1884,54,MONTHLY STATEMENTS,1996-12-24,2286
434,1,MONTHLY STATEMENTS,1996-12-24,522
2875,19,MONTHLY STATEMENTS,1996-12-24,3475
2532,38,MONTHLY STATEMENTS,1996-12-24,3056
3029,42,MONTHLY STATEMENTS,1996-12-24,3659
2699,73,MONTHLY STATEMENTS,1996-12-25,3257
935,23,MONTHLY STATEMENTS,1996-12-25,1127
2777,62,MONTHLY STATEMENTS,1996-12-25,3354
1659,46,MONTHLY STATEMENTS,1996-12-25,2011
252,19,MONTHLY STATEMENTS,1996-12-26,304
7045,51,MONTHLY STATEMENTS,1996-12-26,8502
3941,7,MONTHLY STATEMENTS,1996-12-26,4752
2761,1,MONTHLY STATEMENTS,1996-12-26,3334
7966,54,MONTHLY STATEMENTS,1996-12-27,9846
2408,26,MONTHLY STATEMENTS,1996-12-27,2909
592,23,MONTHLY STATEMENTS,1996-12-27,710
1195,42,MONTHLY STATEMENTS,1996-12-27,1441
2261,1,WEEKLY STATEMENTS,1996-12-27,2738
8341,64,MONTHLY STATEMENTS,1996-12-27,10303
6706,38,MONTHLY STATEMENTS,1996-12-28,8096
2507,62,MONTHLY STATEMENTS,1996-12-28,3027
3387,25,WEEKLY STATEMENTS,1996-12-28,4095
3991,1,MONTHLY STATEMENTS,1996-12-28,4812
1056,1,WEEKLY STATEMENTS,1996-12-28,1269
2852,70,MONTHLY STATEMENTS,1996-12-29,3446
3043,1,MONTHLY STATEMENTS,1996-12-29,3678
10404,1,MONTHLY STATEMENTS,1996-12-30,12802
528,17,MONTHLY STATEMENTS,1996-12-30,635
9424,54,MONTHLY STATEMENTS,1996-12-30,11598
3190,1,MONTHLY STATEMENTS,1996-12-30,3856
1390,69,MONTHLY STATEMENTS,1996-12-30,1682
1988,72,MONTHLY STATEMENTS,1996-12-30,2416
2362,16,MONTHLY STATEMENTS,1996-12-30,2854
2064,54,MONTHLY STATEMENTS,1996-12-30,2503
2689,70,MONTHLY STATEMENTS,1997-01-01,3245
9730,54,MONTHLY STATEMENTS,1997-01-01,11976
1387,67,MONTHLY STATEMENTS,1997-01-01,1679
2637,70,MONTHLY STATEMENTS,1997-01-01,3183
1221,45,MONTHLY STATEMENTS,1997-01-02,1474
1860,70,MONTHLY STATEMENTS,1997-01-02,2256
3540,18,MONTHLY STATEMENTS,1997-01-03,4273
263,64,WEEKLY STATEMENTS,1997-01-03,317
4660,63,MONTHLY STATEMENTS,1997-01-03,5618
294,7,MONTHLY STATEMENTS,1997-01-05,358
4354,38,MONTHLY STATEMENTS,1997-01-08,5245
3639,4,MONTHLY STATEMENTS,1997-01-08,4388
1677,69,MONTHLY STATEMENTS,1997-01-08,2037
2653,66,MONTHLY STATEMENTS,1997-01-08,3201
3870,38,MONTHLY STATEMENTS,1997-01-08,4664
17,1,MONTHLY STATEMENTS,1997-01-08,22
537,34,MONTHLY STATEMENTS,1997-01-08,646
10493,12,MONTHLY STATEMENTS,1997-01-09,12908
2964,72,MONTHLY STATEMENTS,1997-01-09,3578
752,23,MONTHLY STATEMENTS,1997-01-10,902
6064,49,MONTHLY STATEMENTS,1997-01-11,7327
2981,46,MONTHLY STATEMENTS,1997-01-11,3600
3527,44,MONTHLY STATEMENTS,1997-01-11,4258
3005,42,STATEMENTS AFTER TRANSACTION,1997-01-11,3629
11244,33,MONTHLY STATEMENTS,1997-01-12,13820
3470,8,MONTHLY STATEMENTS,1997-01-12,4193
3110,48,MONTHLY STATEMENTS,1997-01-12,3761
2300,36,MONTHLY STATEMENTS,1997-01-13,2784
10148,34,MONTHLY STATEMENTS,1997-01-13,12485
1707,75,MONTHLY STATEMENTS,1997-01-13,2072
512,68,MONTHLY STATEMENTS,1997-01-14,615
9031,47,MONTHLY STATEMENTS,1997-01-15,11123
3375,9,MONTHLY STATEMENTS,1997-01-15,4081
2571,61,MONTHLY STATEMENTS,1997-01-15,3102
3304,36,MONTHLY STATEMENTS,1997-01-16,3996
3908,13,MONTHLY STATEMENTS,1997-01-16,4713
9549,4,MONTHLY STATEMENTS,1997-01-17,11755
4534,63,MONTHLY STATEMENTS,1997-01-18,5469
872,27,MONTHLY STATEMENTS,1997-01-18,1050
2854,1,MONTHLY STATEMENTS,1997-01-18,3448
2696,1,MONTHLY STATEMENTS,1997-01-19,3254
1214,39,MONTHLY STATEMENTS,1997-01-19,1466
1262,29,MONTHLY STATEMENTS,1997-01-19,1523
8320,51,MONTHLY STATEMENTS,1997-01-19,10273
3910,10,MONTHLY STATEMENTS,1997-01-19,4716
364,1,MONTHLY STATEMENTS,1997-01-20,442
480,23,MONTHLY STATEMENTS,1997-01-21,578
2535,61,MONTHLY STATEMENTS,1997-01-21,3060
9179,28,MONTHLY STATEMENTS,1997-01-21,11304
2299,1,MONTHLY STATEMENTS,1997-01-21,2783
6138,54,MONTHLY STATEMENTS,1997-01-22,7411
1840,21,MONTHLY STATEMENTS,1997-01-22,2231
3471,63,MONTHLY STATEMENTS,1997-01-22,4194
1651,34,MONTHLY STATEMENTS,1997-01-23,2001
320,47,MONTHLY STATEMENTS,1997-01-23,390
3961,52,MONTHLY STATEMENTS,1997-01-24,4779
3379,63,MONTHLY STATEMENTS,1997-01-24,4086
4052,36,WEEKLY STATEMENTS,1997-01-25,4882
3964,25,MONTHLY STATEMENTS,1997-01-25,4782
3681,70,MONTHLY STATEMENTS,1997-01-25,4437
2229,1,MONTHLY STATEMENTS,1997-01-27,2701
8742,70,MONTHLY STATEMENTS,1997-01-28,10777
52,16,MONTHLY STATEMENTS,1997-01-29,61
1853,7,MONTHLY STATEMENTS,1997-01-29,2248
3861,2,MONTHLY STATEMENTS,1997-01-30,4654
3067,46,MONTHLY STATEMENTS,1997-01-30,3708
3659,54,MONTHLY STATEMENTS,1997-02-01,4411
1356,39,MONTHLY STATEMENTS,1997-02-01,1643
1656,47,MONTHLY STATEMENTS,1997-02-01,2008
2103,48,MONTHLY STATEMENTS,1997-02-01,2547
1854,32,MONTHLY STATEMENTS,1997-02-02,2249
910,1,MONTHLY STATEMENTS,1997-02-03,1096
3794,20,MONTHLY STATEMENTS,1997-02-03,4574
3546,55,MONTHLY STATEMENTS,1997-02-03,4280
605,65,MONTHLY STATEMENTS,1997-02-04,724
3990,77,MONTHLY STATEMENTS,1997-02-04,4811
2021,69,MONTHLY STATEMENTS,1997-02-05,2454
11231,1,MONTHLY STATEMENTS,1997-02-05,13803
4266,54,MONTHLY STATEMENTS,1997-02-05,5141
2455,30,MONTHLY STATEMENTS,1997-02-06,2965
3633,18,MONTHLY STATEMENTS,1997-02-06,4382
4026,58,MONTHLY STATEMENTS,1997-02-06,4853
3620,14,MONTHLY STATEMENTS,1997-02-06,4367
4550,56,MONTHLY STATEMENTS,1997-02-06,5487
1616,22,MONTHLY STATEMENTS,1997-02-07,1960
1498,62,WEEKLY STATEMENTS,1997-02-07,1816
598,1,MONTHLY STATEMENTS,1997-02-08,716
2262,13,MONTHLY STATEMENTS,1997-02-08,2739
2126,1,MONTHLY STATEMENTS,1997-02-09,2572
1418,35,MONTHLY STATEMENTS,1997-02-09,1719
2537,27,MONTHLY STATEMENTS,1997-02-09,3063
159,70,MONTHLY STATEMENTS,1997-02-11,192
11141,1,WEEKLY STATEMENTS,1997-02-11,13694
2477,11,MONTHLY STATEMENTS,1997-02-11,2992
1182,8,MONTHLY STATEMENTS,1997-02-11,1424
130,54,MONTHLY STATEMENTS,1997-02-12,156
828,1,MONTHLY STATEMENTS,1997-02-12,996
2042,31,MONTHLY STATEMENTS,1997-02-12,2479
4358,5,MONTHLY STATEMENTS,1997-02-12,5249
3565,30,MONTHLY STATEMENTS,1997-02-12,4302
796,1,MONTHLY STATEMENTS,1997-02-13,954
2381,1,MONTHLY STATEMENTS,1997-02-13,2876
1430,26,MONTHLY STATEMENTS,1997-02-13,1734
2085,25,MONTHLY STATEMENTS,1997-02-13,2528
3059,1,MONTHLY STATEMENTS,1997-02-15,3699
3959,1,WEEKLY STATEMENTS,1997-02-15,4776
1068,52,MONTHLY STATEMENTS,1997-02-15,1282
10915,25,WEEKLY STATEMENTS,1997-02-15,13417
729,14,MONTHLY STATEMENTS,1997-02-15,874
1141,28,MONTHLY STATEMENTS,1997-02-16,1372
1264,1,MONTHLY STATEMENTS,1997-02-16,1525
351,50,MONTHLY STATEMENTS,1997-02-17,429
424,12,MONTHLY STATEMENTS,1997-02-17,510
1037,1,MONTHLY STATEMENTS,1997-02-18,1244
2656,1,MONTHLY STATEMENTS,1997-02-18,3205
5445,72,MONTHLY STATEMENTS,1997-02-19,6571
3188,24,MONTHLY STATEMENTS,1997-02-20,3854
3236,52,MONTHLY STATEMENTS,1997-02-20,3914
2766,31,MONTHLY STATEMENTS,1997-02-20,3339
1447,65,MONTHLY STATEMENTS,1997-02-20,1755
3331,16,MONTHLY STATEMENTS,1997-02-20,4027
4268,77,MONTHLY STATEMENTS,1997-02-20,5143
1524,6,MONTHLY STATEMENTS,1997-02-20,1848
4746,54,MONTHLY STATEMENTS,1997-02-21,5727
3337,58,STATEMENTS AFTER TRANSACTION,1997-02-22,4034
323,52,MONTHLY STATEMENTS,1997-02-23,394
2016,1,MONTHLY STATEMENTS,1997-02-23,2449
226,70,MONTHLY STATEMENTS,1997-02-23,272
5180,54,MONTHLY STATEMENTS,1997-02-24,6255
1619,38,MONTHLY STATEMENTS,1997-02-24,1963
2661,1,MONTHLY STATEMENTS,1997-02-25,3213
1818,54,MONTHLY STATEMENTS,1997-02-25,2204
2937,1,MONTHLY STATEMENTS,1997-02-25,3547
2194,54,MONTHLY STATEMENTS,1997-02-25,2656
1336,5,MONTHLY STATEMENTS,1997-02-26,1617
2325,55,MONTHLY STATEMENTS,1997-02-26,2812
292,49,MONTHLY STATEMENTS,1997-02-26,354
2797,74,MONTHLY STATEMENTS,1997-02-26,3380
1736,74,MONTHLY STATEMENTS,1997-02-26,2106
2405,64,MONTHLY STATEMENTS,1997-02-27,2904
2415,16,MONTHLY STATEMENTS,1997-02-27,2917
3851,1,MONTHLY STATEMENTS,1997-02-27,4643
2782,1,MONTHLY STATEMENTS,1997-02-27,3359
195,70,MONTHLY STATEMENTS,1997-02-27,236
2380,46,MONTHLY STATEMENTS,1997-02-27,2875
1928,70,MONTHLY STATEMENTS,1997-03-02,2342
3242,28,MONTHLY STATEMENTS,1997-03-02,3921
3541,70,MONTHLY STATEMENTS,1997-03-02,4274
3652,36,MONTHLY STATEMENTS,1997-03-02,4403
2024,20,MONTHLY STATEMENTS,1997-03-02,2459
919,62,MONTHLY STATEMENTS,1997-03-03,1108
1096,34,MONTHLY STATEMENTS,1997-03-03,1315
1215,65,MONTHLY STATEMENTS,1997-03-04,1467
6306,64,MONTHLY STATEMENTS,1997-03-04,7614
2089,29,WEEKLY STATEMENTS,1997-03-05,2532
850,25,MONTHLY STATEMENTS,1997-03-07,1024
1668,62,MONTHLY STATEMENTS,1997-03-07,2024
2224,46,STATEMENTS AFTER TRANSACTION,1997-03-08,2693
3574,72,MONTHLY STATEMENTS,1997-03-08,4312
6061,1,MONTHLY STATEMENTS,1997-03-08,7324
2270,14,MONTHLY STATEMENTS,1997-03-08,2749
214,22,MONTHLY STATEMENTS,1997-03-09,257
3031,51,MONTHLY STATEMENTS,1997-03-10,3661
1746,1,MONTHLY STATEMENTS,1997-03-11,2118
64,64,MONTHLY STATEMENTS,1997-03-11,75
3842,1,MONTHLY STATEMENTS,1997-03-12,4632
3971,75,MONTHLY STATEMENTS,1997-03-13,4790
405,55,MONTHLY STATEMENTS,1997-03-13,490
600,46,MONTHLY STATEMENTS,1997-03-13,719
1740,57,MONTHLY STATEMENTS,1997-03-13,2111
2672,59,MONTHLY STATEMENTS,1997-03-14,3227
114,60,MONTHLY STATEMENTS,1997-03-14,137
2760,10,MONTHLY STATEMENTS,1997-03-14,3333
2597,31,MONTHLY STATEMENTS,1997-03-16,3133
2908,61,MONTHLY STATEMENTS,1997-03-16,3515
191,41,MONTHLY STATEMENTS,1997-03-17,231
2354,7,MONTHLY STATEMENTS,1997-03-17,2845
3782,9,WEEKLY STATEMENTS,1997-03-17,4560
3328,1,MONTHLY STATEMENTS,1997-03-17,4022
3083,66,MONTHLY STATEMENTS,1997-03-18,3728
1199,50,MONTHLY STATEMENTS,1997-03-18,1448
10652,1,MONTHLY STATEMENTS,1997-03-18,13098
2690,66,MONTHLY STATEMENTS,1997-03-19,3246
2495,70,MONTHLY STATEMENTS,1997-03-19,3012
8505,70,MONTHLY STATEMENTS,1997-03-20,10492
304,4,MONTHLY STATEMENTS,1997-03-20,371
8926,1,MONTHLY STATEMENTS,1997-03-21,10997
578,28,WEEKLY STATEMENTS,1997-03-21,695
1363,11,MONTHLY STATEMENTS,1997-03-23,1651
1165,44,MONTHLY STATEMENTS,1997-03-23,1402
85,68,MONTHLY STATEMENTS,1997-03-23,101
749,38,MONTHLY STATEMENTS,1997-03-23,898
8026,36,MONTHLY STATEMENTS,1997-03-23,9914
3332,17,MONTHLY STATEMENTS,1997-03-25,4029
3739,1,MONTHLY STATEMENTS,1997-03-25,4512
1907,1,MONTHLY STATEMENTS,1997-03-25,2317
1976,26,MONTHLY STATEMENTS,1997-03-25,2401
3658,24,MONTHLY STATEMENTS,1997-03-25,4410
3581,66,MONTHLY STATEMENTS,1997-03-26,4320
1466,69,WEEKLY STATEMENTS,1997-03-26,1777
3176,26,MONTHLY STATEMENTS,1997-03-26,3841
1459,12,MONTHLY STATEMENTS,1997-03-26,1769
1321,60,MONTHLY STATEMENTS,1997-03-27,1597
2966,33,MONTHLY STATEMENTS,1997-03-27,3581
157,11,MONTHLY STATEMENTS,1997-03-28,189
2158,38,MONTHLY STATEMENTS,1997-03-29,2612
2843,30,MONTHLY STATEMENTS,1997-03-29,3436
3266,14,MONTHLY STATEMENTS,1997-03-29,3953
2048,76,MONTHLY STATEMENTS,1997-03-30,2486
442,54,MONTHLY STATEMENTS,1997-03-30,533
3885,51,MONTHLY STATEMENTS,1997-04-01,4683
1863,62,MONTHLY STATEMENTS,1997-04-01,2260
9167,56,MONTHLY STATEMENTS,1997-04-02,11286
2874,32,MONTHLY STATEMENTS,1997-04-02,3474
3695,30,MONTHLY STATEMENTS,1997-04-02,4456
10068,1,MONTHLY STATEMENTS,1997-04-02,12382
2725,52,MONTHLY STATEMENTS,1997-04-02,3291
2899,40,MONTHLY STATEMENTS,1997-04-03,3504
144,10,WEEKLY STATEMENTS,1997-04-03,174
1933,35,MONTHLY STATEMENTS,1997-04-04,2348
1034,73,MONTHLY STATEMENTS,1997-04-04,1241
49,1,MONTHLY STATEMENTS,1997-04-06,58
1594,15,MONTHLY STATEMENTS,1997-04-06,1932
1138,41,MONTHLY STATEMENTS,1997-04-07,1369
3544,33,MONTHLY STATEMENTS,1997-04-07,4278
1636,53,MONTHLY STATEMENTS,1997-04-08,1982
10812,16,MONTHLY STATEMENTS,1997-04-08,13290
2165,51,MONTHLY STATEMENTS,1997-04-08,2621
3460,16,MONTHLY STATEMENTS,1997-04-08,4182
4208,1,MONTHLY STATEMENTS,1997-04-08,5072
2954,1,MONTHLY STATEMENTS,1997-04-08,3568
843,6,MONTHLY STATEMENTS,1997-04-09,1017
2901,1,MONTHLY STATEMENTS,1997-04-09,3506
1734,37,MONTHLY STATEMENTS,1997-04-10,2104
2466,39,MONTHLY STATEMENTS,1997-04-11,2977
476,69,MONTHLY STATEMENTS,1997-04-11,573
1407,19,STATEMENTS AFTER TRANSACTION,1997-04-11,1705
1598,15,MONTHLY STATEMENTS,1997-04-12,1936
2166,71,MONTHLY STATEMENTS,1997-04-12,2622
1259,72,MONTHLY STATEMENTS,1997-04-12,1520
927,69,MONTHLY STATEMENTS,1997-04-12,1116
2575,72,MONTHLY STATEMENTS,1997-04-13,3106
4467,17,WEEKLY STATEMENTS,1997-04-13,5389
1253,5,MONTHLY STATEMENTS,1997-04-13,1512
1281,8,MONTHLY STATEMENTS,1997-04-14,1550
1915,2,MONTHLY STATEMENTS,1997-04-14,2325
3716,1,MONTHLY STATEMENTS,1997-04-14,4481
1560,62,MONTHLY STATEMENTS,1997-04-14,1891
4725,73,MONTHLY STATEMENTS,1997-04-14,5699
1665,73,MONTHLY STATEMENTS,1997-04-15,2019
12,21,MONTHLY STATEMENTS,1997-04-15,15
3398,43,MONTHLY STATEMENTS,1997-04-15,4108
4475,72,MONTHLY STATEMENTS,1997-04-16,5397
2586,57,MONTHLY STATEMENTS,1997-04-16,3121
189,76,MONTHLY STATEMENTS,1997-04-16,229
3077,64,MONTHLY STATEMENTS,1997-04-16,3721
3634,21,MONTHLY STATEMENTS,1997-04-16,4383
3897,13,MONTHLY STATEMENTS,1997-04-16,4699
2055,37,MONTHLY STATEMENTS,1997-04-17,2494
3012,49,MONTHLY STATEMENTS,1997-04-18,3638
1035,73,MONTHLY STATEMENTS,1997-04-18,1242
1687,23,MONTHLY STATEMENTS,1997-04-18,2048
407,72,WEEKLY STATEMENTS,1997-04-18,492
2744,70,WEEKLY STATEMENTS,1997-04-19,3312
3194,11,MONTHLY STATEMENTS,1997-04-19,3861
109,53,MONTHLY STATEMENTS,1997-04-20,131
1198,70,MONTHLY STATEMENTS,1997-04-20,1446
3830,56,MONTHLY STATEMENTS,1997-04-20,4615
3692,70,MONTHLY STATEMENTS,1997-04-21,4452
3217,75,STATEMENTS AFTER TRANSACTION,1997-04-23,3891
453,75,MONTHLY STATEMENTS,1997-04-24,545
2539,24,MONTHLY STATEMENTS,1997-04-24,3065
794,63,MONTHLY STATEMENTS,1997-04-24,952
636,75,MONTHLY STATEMENTS,1997-04-24,763
309,14,MONTHLY STATEMENTS,1997-04-25,376
873,73,MONTHLY STATEMENTS,1997-04-26,1051
589,1,MONTHLY STATEMENTS,1997-04-26,707
9484,5,MONTHLY STATEMENTS,1997-04-26,11676
3052,44,MONTHLY STATEMENTS,1997-04-26,3690
10134,22,MONTHLY STATEMENTS,1997-04-26,12468
3846,61,MONTHLY STATEMENTS,1997-04-27,4637
912,65,MONTHLY STATEMENTS,1997-04-27,1099
2080,74,MONTHLY STATEMENTS,1997-04-27,2522
2857,19,MONTHLY STATEMENTS,1997-04-28,3451
647,1,MONTHLY STATEMENTS,1997-04-28,776
2952,65,MONTHLY STATEMENTS,1997-04-28,3566
240,72,MONTHLY STATEMENTS,1997-04-28,290
1693,1,STATEMENTS AFTER TRANSACTION,1997-04-29,2056
2612,1,MONTHLY STATEMENTS,1997-04-29,3152
3104,1,MONTHLY STATEMENTS,1997-04-29,3754
1488,25,MONTHLY STATEMENTS,1997-04-29,1803
2451,54,MONTHLY STATEMENTS,1997-04-29,2959
10257,27,MONTHLY STATEMENTS,1997-05-01,12616
1024,19,MONTHLY STATEMENTS,1997-05-02,1229
2173,64,MONTHLY STATEMENTS,1997-05-02,2630
98,55,MONTHLY STATEMENTS,1997-05-02,118
3119,33,MONTHLY STATEMENTS,1997-05-02,3773
1230,1,MONTHLY STATEMENTS,1997-05-03,1483
2594,19,STATEMENTS AFTER TRANSACTION,1997-05-03,3130
3773,10,MONTHLY STATEMENTS,1997-05-04,4549
3635,10,MONTHLY STATEMENTS,1997-05-04,4384
293,1,MONTHLY STATEMENTS,1997-05-04,356
1178,41,MONTHLY STATEMENTS,1997-05-04,1418
3988,23,MONTHLY STATEMENTS,1997-05-04,4808
2816,74,MONTHLY STATEMENTS,1997-05-04,3402
